id,label,theme,unit,year,value,source
total_establishments,Esercizi totali (Donostia),economy,locali,2013,19128.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2014,18767.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2015,18870.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2016,18974.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2017,18888.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2018,18775.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2019,18892.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2020,18504.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2021,18361.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2022,18353.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2023,18085.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2024,17930.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
total_establishments,Esercizi totali (Donostia),economy,locali,2025,18037.0,"Eustat — Directorio de Actividades Económicas (CDIRAE), establecimientos por municipio y CNAE-2009 (tabla PX_200163_cdirae_est04b), Donostia-San Sebastián"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2015,12.0,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2016,9.3,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2017,7.9,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2018,8.1,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2019,6.5,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2020,9.1,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2021,8.4,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2022,6.7,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2023,6.5,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2024,6.3,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate,Tasso di disoccupazione (Donostia),economy,%,2025,5.0,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2015,12.9,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2016,9.3,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2017,6.9,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2018,8.0,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2019,6.4,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2020,8.7,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2021,7.4,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2022,7.0,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2023,7.1,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2024,6.5,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_men,Tasso di disoccupazione — uomini,economy,%,2025,5.1,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2015,11.0,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2016,9.3,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2017,8.8,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2018,8.2,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2019,6.6,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2020,9.5,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2021,9.5,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2022,6.3,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2023,5.9,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2024,6.0,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
unemployment_rate_women,Tasso di disoccupazione — donne,economy,%,2025,5.0,"Eustat — Tasas de actividad, ocupación y paro por capitales, sexo y trimestre (tabla PX_050403_cpra_tab19), Donostia-San Sebastián, promedio anual"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2016,175.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2017,475.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2018,664.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2019,901.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2020,988.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2021,1044.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2022,1143.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2023,1268.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2024,1311.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_cumulative,Licenze turistiche VUT/HUT cumulate (REATE),tourism,licenze,2025,1329.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2016,175.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2017,300.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2018,189.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2019,237.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2020,87.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2021,56.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2022,99.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2023,125.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2024,43.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_licenses_new,Nuove licenze turistiche VUT/HUT (REATE),tourism,licenze,2025,18.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2016,718.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2017,2003.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2018,2852.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2019,3889.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2020,4263.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2021,4508.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2022,4908.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2023,5440.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2024,5630.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
vut_plazas_cumulative,Posti letto turistici legali cumulati (REATE),tourism,posti letto,2025,5706.0,"Gobierno Vasco / Open Data Euskadi — registro REATE de viviendas y habitaciones de uso turístico (snapshot vivo: solo altas supervivientes, las bajas no se publican)"
